#{"t_start": 1767282671.5226421, "env_id": "None"}
r,l,t
335.39594,64,123.91541
443.15393,86,123.94562
457.24362,93,123.979626
354.41727,69,123.986042
484.11435,102,123.989226
451.3151,88,123.993381
730.8452,139,124.003065
406.28384,90,124.009509
587.2251,115,124.01987
524.7567,95,124.02738
453.94788,91,124.065124
636.19946,128,124.080236
509.8041,99,124.083444
369.2867,70,124.084929
711.5619,139,124.08637
615.902,119,124.097703
478.0518,102,124.11904
591.0001,129,124.122109
438.61307,83,124.161789
401.46246,86,124.165235
398.51566,95,124.193393
550.94556,107,124.202772
270.56882,60,124.205986
451.94772,91,124.212134
636.02045,129,124.239881
461.85907,89,124.243381
498.32687,119,124.246907
373.59283,83,124.252293
382.37018,85,124.252323
304.689,72,124.271115
502.75482,92,124.274383
429.5494,79,124.28204
464.91125,91,124.283423
777.23584,174,124.372935
405.5894,89,124.381919
324.39896,66,124.384105
595.45734,113,124.389178
461.4788,89,124.390787
372.89597,73,124.396693
627.1684,119,124.403987
512.6765,100,124.40676
585.9732,113,124.419934
471.39166,89,124.419971
406.43494,91,124.428127
498.8431,95,124.428168
459.90775,89,124.444455
547.3693,106,124.485152
498.65884,115,124.498029
415.3329,80,124.535155
439.1593,82,124.548366
453.0933,93,124.551339
358.28317,69,124.553166
403.27042,85,124.562918
627.9463,143,124.562964
501.9961,96,124.569483
422.80087,85,124.586804
438.53745,92,124.586844
489.2015,96,124.590213
434.1843,102,124.646803
644.8358,118,124.660514
458.49832,92,124.685035
429.78424,79,124.713201
368.8572,71,124.72003
463.84396,88,124.738231
422.667,81,124.758622
800.0693,184,124.760285
399.04315,95,124.761905
526.0807,97,124.765002
838.6005,177,124.78536
664.7578,124,124.803947
492.93823,112,124.819075
476.7025,96,124.849827
946.65393,190,124.876906
695.3205,140,124.876952
461.4888,93,124.878458
542.2807,105,124.879916
316.67215,62,124.884774
878.9006,176,124.896857
379.71436,74,124.906479
497.45685,98,124.911615
474.643,96,124.91505
456.43134,89,124.917758
546.8486,99,124.957942
598.3375,116,125.000896
338.52563,70,125.017826
541.7281,107,125.04338
581.5208,115,125.045194
516.23834,100,125.053764
403.18967,89,125.062539
465.36157,92,125.081181
451.8406,87,125.082819
509.4765,99,125.084675
405.57257,88,125.101503
547.21136,107,125.133679
555.5988,105,125.135698
460.78983,107,125.145831
882.8691,184,125.169503
579.0583,113,125.200533
421.79208,79,125.212742
383.169,76,125.216095
866.66925,165,125.227198
392.64795,75,125.235138
477.259,103,125.238499
410.79785,79,125.245787
435.2685,84,125.253641
493.9987,102,125.257419
685.6675,133,125.28091
480.181,96,125.299185
339.0393,66,125.306062
413.1705,86,125.309962
478.59,90,125.319431
472.33237,89,125.327482
581.36444,130,125.333984
338.74268,81,125.376122
511.7596,96,125.389648
417.40738,78,125.389685
389.001,77,125.40047
455.83344,89,125.402309
458.2977,102,125.414612
512.3771,97,125.452626
390.40952,79,125.46453
612.9288,118,125.477367
427.33484,91,125.493039
415.33347,98,125.500654
592.2679,124,125.515098
654.96014,128,125.542874
416.66882,80,125.547105
394.7805,77,125.565953
441.21234,84,125.567371
370.67017,75,125.573605
633.86194,124,125.573642
445.07965,84,125.576944
488.64615,94,125.586397
718.9658,139,125.615977
743.0108,145,125.620328
328.56696,75,125.63298
547.8144,106,125.677794
471.67444,87,125.679833
329.7424,64,125.679868
551.2129,105,125.686263
446.02423,89,125.701206
352.59302,67,125.70962
476.54172,88,125.757743
395.57074,80,125.807613
721.2679,147,125.812358
602.33136,126,125.813952
480.4122,94,125.820694
633.24066,120,125.826969
683.67017,126,125.83808
432.06705,81,125.84713
368.01483,82,125.857133
678.1588,128,125.857161
492.45053,93,125.865865
668.3778,149,125.887425
528.0894,103,125.888864
452.1435,90,125.890981
592.32874,133,125.902474
365.62466,71,125.955488
454.3998,102,125.968093
693.18256,133,125.978564
440.99426,83,125.980986
400.26624,91,125.997005
480.6673,91,126.005099
333.4654,66,126.027491
502.8025,96,126.04055
445.43683,91,126.040589
333.02026,73,126.050355
446.62094,86,126.062329
454.8595,109,126.075496
564.7006,124,126.075536
577.8304,111,126.088971
660.501,129,126.096736
622.60864,115,126.12141
467.31573,89,126.125019
418.10626,88,126.1497
381.69836,87,126.168448
473.64246,87,126.217872
405.01147,83,126.232688
492.86224,100,126.244909
679.24896,143,126.25379
655.96075,136,126.253826
349.28043,65,126.261466
516.4964,108,126.271811
633.97217,126,126.284687
697.52704,139,126.286062
526.4446,103,126.28931
378.2306,76,126.31067
493.78915,94,126.319272
536.41516,106,126.31931
586.73584,118,126.32078
644.4439,135,126.37457
532.73285,99,126.380589
433.65778,85,126.397602
359.39706,81,126.429117
368.07043,72,126.436896
486.07,96,126.445559
480.09555,94,126.448851
492.73288,99,126.487417
421.89148,98,126.488972
446.76633,85,126.492924
446.8737,89,126.500379
680.6453,143,126.529368
575.8314,107,126.531
394.88702,77,126.536159
563.37476,128,126.537985
437.49454,90,126.555614
624.7595,123,126.5771
795.487,160,126.590408
375.04294,72,126.599416
526.89014,104,126.615942
429.49036,94,126.634602
474.854,89,126.63614
309.35757,70,126.638733
485.99945,88,126.681037
444.34552,88,126.687393
473.42596,96,126.693005
592.00995,128,126.696149
420.0223,79,126.72126
388.90152,94,126.722802
445.84396,100,126.735779
434.16382,81,126.739641
549.8794,106,126.75096
385.52524,89,126.764629
481.22406,92,126.780287
467.0042,89,126.789823
413.82425,80,126.794183
381.77536,73,126.834363
805.2318,155,126.85387
577.94214,122,126.883879
538.1427,100,126.885445
612.46173,121,126.885462
445.61456,86,126.899717
518.40314,106,126.904295
427.20102,83,126.910273
512.9651,114,126.928087
432.89798,81,126.935185
595.268,113,126.955397
435.15756,90,126.967554
550.2041,114,126.976647
362.95242,72,126.989841
464.29022,95,126.989885
612.7272,122,127.005557
307.19836,62,127.009531
577.0498,114,127.031033
483.28867,94,127.04919
439.07843,87,127.060909
388.30072,75,127.083049
418.79407,97,127.083092
452.26486,92,127.086184
462.38855,93,127.090959
430.88348,81,127.132618
508.1774,102,127.14418
623.5923,123,127.159699
385.22403,86,127.166058
419.2235,78,127.166091
532.2486,111,127.202532
456.88406,95,127.76288
577.4749,111,127.783595
352.5267,67,127.787341
718.0198,135,127.800118
477.487,93,127.807682
545.954,104,127.817509
449.61304,90,127.847249
493.09192,106,127.854978
417.43954,94,127.860152
379.26672,83,127.887316
397.23917,87,127.918588
453.678,88,127.920112
361.03357,70,127.921439
426.44937,85,127.978778
423.93726,80,127.980766
651.0027,125,127.988943
626.1278,117,128.014344
911.7205,176,128.016338
349.0494,81,128.017992
588.4716,116,128.029505
526.1764,99,128.045589
579.854,114,128.045637
439.31757,82,128.055388
949.2609,180,128.079283
440.20584,87,128.098028
270.28705,56,128.106444
492.85666,95,128.11503
660.5404,126,128.117683
835.10297,166,128.134485
508.97192,117,128.168082
388.7341,74,128.181537
471.67114,94,128.187577
409.67883,80,128.190442
510.34656,99,128.194185
439.567,86,128.204256
503.25256,95,128.236497
463.4168,89,128.241869
349.96384,78,128.247508
512.63153,98,128.257975
389.8416,76,128.259683
319.29605,75,128.277046
359.2089,83,128.28332
547.21295,108,128.284939
372.4843,73,128.286565
399.43915,79,128.363328
511.13,97,128.365168
455.4348,87,128.368638
442.74594,89,128.368655
429.17114,82,128.40378
532.41583,109,128.403821
674.71313,144,128.415115
475.90585,93,128.422452
601.5529,120,128.422486
447.45657,88,128.438911
424.33286,83,128.455863
500.45718,106,128.461195
547.33765,101,128.462938
252.85094,53,128.468782
572.7841,116,128.517624
401.99118,77,128.519733
333.9405,68,128.562857
751.83594,148,128.583532
412.3087,87,128.585505
375.12738,74,128.589996
329.56506,64,128.596154
349.32794,67,128.59619
400.55234,87,128.602199
363.6404,74,128.612387
605.0553,120,128.613891
707.31836,132,128.63823
550.3755,116,128.641463
438.87015,89,128.652017
905.6096,187,128.666836
453.53882,85,128.694444
730.3341,147,128.72154
635.408,118,128.768577
421.27325,81,128.78478
524.0382,101,128.794209
436.49725,95,128.814228
576.8278,110,128.833382
400.9457,93,128.83512
397.09872,94,128.84309
417.61456,82,128.843122
635.26373,126,128.848495
651.49207,135,128.878946
611.59906,140,128.884876
693.45416,140,128.888281
817.0855,157,128.892421
446.27032,103,128.914487
325.613,67,128.926464
475.88666,109,128.950247
375.98843,78,128.954807
719.0222,146,128.957645
266.4896,58,128.962336
458.64127,88,129.020269
429.3207,82,129.021816
378.60364,89,129.023203
388.46597,87,129.026583
598.78534,122,129.026617
309.2348,59,129.05045
524.56647,117,129.059235
517.1363,103,129.093555
335.72388,66,129.101758
511.1967,106,129.10497
471.46912,102,129.104992
485.7813,98,129.117348
593.0941,115,129.129135
471.8666,93,129.152738
544.7932,101,129.172052
402.52136,77,129.182981
533.49365,113,129.186224
419.9712,85,129.200455
510.07864,98,129.220001
427.36313,99,129.227778
408.37534,85,129.231333
504.3959,96,129.244804
386.054,75,129.25736
431.61868,81,129.257402
625.3016,126,129.274095
453.66632,90,129.28229
353.1917,79,129.285544
490.12643,91,129.287203
318.68384,71,129.320528
323.5504,72,129.326095
376.92935,75,129.34269
643.7122,122,129.355872
477.22794,109,129.362345
528.38763,104,129.372611
326.75977,77,129.374505
348.24478,74,129.429337
433.06702,82,129.440237
586.90985,110,129.443381
494.9263,100,129.450197
379.43622,71,129.464419
448.6988,85,129.488291
660.82367,124,129.488331
503.11337,113,129.507506
898.2076,159,129.530389
419.09827,79,129.53043
421.90683,85,129.532015
793.1913,150,129.547759
526.7401,102,129.559126
612.1539,113,129.568667
746.61115,156,129.584078
406.0992,81,129.594711
470.6091,110,129.600737
415.15714,79,129.606966
436.97748,87,129.620802
497.422,101,129.659501
396.62866,75,129.665361
443.32065,88,129.670936
542.82043,100,129.743436
730.9684,141,129.759223
541.3302,108,129.761002
567.9547,109,129.761033
469.04617,93,129.765732
429.2059,80,129.765754
454.6407,88,129.777045
383.63843,93,129.780741
712.9837,141,129.780767
599.2451,114,129.790156
354.41284,67,129.800536
604.0659,121,129.816233
437.69382,105,129.828393
451.1443,99,129.828433
375.30722,82,129.838021
345.90494,68,129.914078
350.7074,67,129.927988
340.96796,82,129.936415
350.34033,67,129.936443
427.60437,94,129.944928
366.33694,84,129.963077
466.24146,90,129.963119
619.99304,138,129.968605
421.30872,98,129.973332
455.7454,82,129.980977
451.5703,87,130.019335
600.28156,121,130.022068
471.13412,90,130.036661
484.5386,101,130.049923
672.1856,128,130.060728
311.04535,72,130.06933
316.82062,62,130.073047
612.86365,120,130.078896
408.61765,75,130.096014
422.64767,82,130.130231
503.72318,98,130.179259
458.8064,104,130.18147
572.37305,118,130.193707
416.7809,92,130.208694
710.6616,139,130.216954
457.38596,93,130.226872
571.882,131,130.237637
417.5508,84,130.240878
689.759,129,130.244594
508.49673,98,130.248019
498.2453,99,130.263124
462.5155,100,130.275891
588.5348,131,130.292355
419.49283,78,130.34164
626.43365,138,130.362658
639.96924,132,130.371721
594.49384,115,130.373186
419.85458,82,130.378104
373.59766,73,130.401892
425.05765,81,130.412518
500.85165,100,130.42732
552.0701,120,130.431036
572.4655,115,130.432962
485.92236,94,130.435604
460.84564,90,130.435622
406.1642,76,130.451272
552.2776,108,130.484311
484.18903,108,130.497493
620.0857,138,130.510609
483.6709,92,130.524229
376.14664,84,130.537372
343.80612,75,130.560177
485.60147,94,130.566081
503.09644,102,130.566108
496.1773,105,130.583091
463.6909,102,130.603111
457.92252,91,130.611056
476.34268,92,130.616667
495.78375,97,130.619561
447.55252,103,130.631151
582.69824,118,130.668738
430.44638,94,130.670249
446.48846,86,130.680079
379.76303,71,130.680116
363.99255,82,130.685354
425.6898,100,130.692176
562.02594,125,130.695123
323.24902,75,130.716125
454.73434,87,130.738639
380.8147,90,130.738679
318.92075,62,130.752297
474.2127,93,130.770049
423.20776,84,130.789111
278.3266,65,130.801945
518.7887,96,130.813521
601.47986,115,130.849777
449.6508,86,130.868513
463.4409,92,130.871729
409.55286,77,130.878641
512.2022,101,130.89053
532.50525,102,130.908917
399.04202,73,130.908955
426.25937,81,130.910558
451.25302,105,130.914119
654.9065,142,130.964843
419.31458,83,130.985116
946.68176,192,130.999609
545.75793,104,131.016541
672.41437,130,131.040855
710.8474,148,131.050225
462.9662,89,131.051729
380.37888,72,131.057804
567.60144,105,131.065293
483.2961,93,131.07074
522.8833,99,131.078885
373.61398,81,131.082279
394.82794,86,131.086497
500.3029,95,131.086516
594.36926,111,131.139133
912.4712,178,131.162108
434.9473,81,131.186767
477.1644,111,131.19699
397.7878,82,131.2217
443.02222,83,131.244007
383.0433,80,131.250566
613.04364,119,131.250599
463.44122,87,131.259002
500.88748,100,131.274235
410.33096,102,131.274279
488.47516,115,131.282576
535.42053,104,131.305157
580.918,109,131.316333
871.2428,171,131.340342
469.15598,103,131.352401
401.8121,84,131.36067
365.0324,70,131.389606
499.334,110,131.39149
431.22745,97,131.399634
442.8438,83,131.422031
443.98492,89,131.436729
564.69666,109,131.451894
479.94608,92,131.451932
904.61365,196,131.460113
497.6055,94,131.478735
489.2466,110,131.505785
582.60065,112,131.509974
490.42606,112,131.539412
473.4792,97,131.591659
591.6565,135,131.5946
587.00366,121,131.614779
589.99023,108,131.617182
615.3294,131,131.627162
430.86774,83,131.645667
571.2173,111,131.64708
447.38055,99,131.652625
582.022,124,131.65265
589.4586,110,131.670843
824.1075,165,131.675112
629.1354,122,131.679225
577.99164,111,131.681608
412.28333,98,131.696507
499.21255,91,131.715555
483.52158,115,131.733452
388.9853,88,131.78687
368.3125,72,131.786908
377.36288,76,131.802794
543.953,106,131.80443
588.7917,114,131.81683
533.87085,103,131.816883
513.6974,102,131.826246
448.63168,85,131.843574
529.13794,100,131.846412
448.84995,86,131.85357
480.93124,105,131.860861
412.73813,84,131.887279
505.1453,109,131.9037
385.8895,85,131.909563
559.5692,115,131.91154
386.23306,75,131.965235
450.07822,87,131.978251
421.47607,80,131.987308
474.0299,103,132.602973
534.6543,103,132.603017
492.79297,93,132.650607
505.5369,101,132.672891
508.97046,99,132.678706
359.14426,79,132.685422
971.9944,208,132.739414
613.7748,117,132.744944
556.58435,110,132.752311
415.67178,80,132.752342
791.51874,163,132.753825
388.0516,76,132.755517
812.942,164,132.770192
783.6891,152,132.772145
552.17896,124,132.773794
390.3827,90,132.795084
352.26492,80,132.862571
449.56897,86,132.862617
468.9551,91,132.875266
386.88824,76,132.897469
628.11035,118,132.899208
455.88858,90,132.932451
408.95694,80,132.9355
800.6779,163,132.952292
423.88248,98,132.95423
480.63214,88,132.976211
602.8816,111,132.986483
943.6678,185,132.996206
644.07043,121,133.00276
299.57748,68,133.007987
591.71045,121,133.020968
615.43427,136,133.031249
368.56616,86,133.031286
297.2785,61,133.060969
523.03094,115,133.096701
804.4063,155,133.098536
436.2926,85,133.114443
519.2728,111,133.128558
466.88342,89,133.138158
385.74762,91,133.166262
274.7476,66,133.183049
573.914,114,133.200288
712.59143,143,133.203506
397.98398,93,133.20548
337.3675,71,133.214818
433.02823,84,133.216557
462.3463,108,133.230637
356.59064,77,133.264392
543.1767,112,133.264433
689.2906,130,133.287462
308.7376,70,133.320173
729.1385,160,133.3218
337.11584,79,133.333175
413.18594,99,133.336727
558.7147,114,133.356391
358.84015,81,133.371381
565.3278,119,133.392756
440.68225,87,133.410018
452.5775,89,133.449004
878.46545,171,133.455463
621.4625,123,133.462463
578.2165,115,133.502923
451.11362,80,133.505806
442.90546,87,133.505825
559.6732,112,133.521454
684.4495,150,133.52971
390.13104,77,133.532846
780.5588,160,133.532866
517.15204,99,133.54526
882.34515,175,133.584929
464.7354,112,133.598865
313.3739,70,133.654548
603.88196,129,133.666924
532.194,106,133.687932
605.5795,114,133.698998
672.0277,137,133.700534
456.07352,93,133.703108
880.07794,185,133.710868
675.39575,129,133.717563
484.65854,91,133.723584
535.6668,103,133.737451
577.3631,113,133.769616
565.9268,114,133.781674
600.3716,132,133.784995
495.1351,94,133.787688
599.1009,116,133.82149
368.4163,72,133.86661
558.8918,107,133.892535
424.92908,83,133.898795
899.5664,178,133.907262
410.32898,79,133.908885
515.97833,97,133.911666
535.51953,101,133.913811
335.96497,64,133.923062
547.9469,108,133.931952
501.6711,97,133.933461
555.72394,120,133.939449
347.94275,85,133.951701
502.58313,104,134.000409
503.11908,110,134.016365
454.45947,101,134.02936
928.46625,188,134.038655
399.13077,76,134.055613
488.4282,105,134.07717
406.25226,85,134.080146
387.77325,77,134.082473
436.654,84,134.089571
492.73032,94,134.096479
479.9299,110,134.111621
405.99182,92,134.123559
537.5714,102,134.136475
482.46606,111,134.136512
530.3349,100,134.152142
719.28656,139,134.177155
423.65454,82,134.221722
373.15305,71,134.223455
581.18713,106,134.256031
647.5546,127,134.257738
374.21893,89,134.259912
607.3801,121,134.275698
428.97925,80,134.309747
724.1355,148,134.313613
411.52386,92,134.316462
593.6186,113,134.3212
526.81616,118,134.322981
584.89874,106,134.340734
582.4257,118,134.345255
432.82825,89,134.3523
721.46344,140,134.355033
657.31573,127,134.371843
509.1179,98,134.422297
380.6646,85,134.430558
348.31827,77,134.432566
400.4342,79,134.489706
386.1631,86,134.489744
642.34625,130,134.48975
401.53757,89,134.50276
598.07495,117,134.502801
468.75366,89,134.540354
494.96545,107,134.545331
489.29263,94,134.549572
503.19754,97,134.563535
616.05774,121,134.579226
556.0113,104,134.58128
700.6416,156,134.581301
442.45605,78,134.59056
262.44037,60,134.625869
622.50085,121,134.633572
606.8693,118,134.685295
615.41376,121,134.688284
431.454,94,134.689768
498.1298,90,134.691341
384.5816,74,134.701266
421.53525,86,134.740769
415.19037,79,134.742988
445.98923,98,134.751472
660.83716,125,134.752955
692.2058,131,134.765672
396.21536,88,134.771659
455.82324,105,134.796865
654.4731,140,134.826915
503.65448,95,134.830577
316.1668,72,134.833325
536.5542,111,134.855972
523.4445,98,134.882622
430.13882,97,134.895671
367.01337,75,134.903371
554.2359,109,134.909386
452.96533,88,134.920719
383.54575,89,134.920758
880.62897,170,134.931713
413.8643,89,134.933324
411.2673,81,134.938191
468.73547,104,134.979958
763.89703,143,134.98763
369.44275,86,135.010927
419.0748,80,135.050931
456.70044,104,135.050982
507.22766,98,135.059252
417.66614,81,135.068229
620.7948,120,135.07779
615.06226,138,135.085122
461.5522,90,135.095656
444.75076,89,135.098846
421.5456,95,135.120726
395.697,76,135.136066
520.21564,96,135.139549
401.74466,75,135.162139
598.6331,119,135.169575
288.3518,66,135.196839
700.2973,128,135.198508
686.2205,149,135.239462
510.34506,97,135.251008
500.3852,108,135.272575
502.382,105,135.285184
350.09775,79,135.285225
711.6013,145,135.28887
442.82642,97,135.298392
520.9302,100,135.302266
580.22784,114,135.312157
588.5567,125,135.340138
504.79938,97,135.396406
604.8281,129,135.400518
321.95013,67,135.405949
399.57123,78,135.405968
653.77673,124,135.41431
502.64716,111,135.420577
396.4077,76,135.432749
378.92407,76,135.455557
498.67264,93,135.459957
351.7168,79,135.487432
451.77277,100,135.489976
918.7551,179,135.491627
506.81305,109,135.491647
815.8426,165,135.494329
460.0744,90,135.562407
701.6364,139,135.564169
438.07825,90,135.567299
874.2624,169,135.567317
463.4382,90,135.593084
347.32346,70,135.598356
503.867,109,135.615218
309.35434,67,135.623297
470.4004,91,135.635672
345.02652,75,135.639155
550.86865,119,135.666922
467.83423,91,135.670627
477.7466,91,135.67663
464.0951,93,135.681342
738.14874,149,135.702352
720.4408,146,135.704193
339.35364,78,135.733443
525.12427,103,135.784784
460.7483,92,135.790952
555.3116,108,135.796614
516.6881,96,135.804662
416.2144,95,135.830021
509.92816,96,135.845612
567.0448,111,135.852539
660.03107,135,135.854839
525.16986,100,135.886346
508.94623,100,135.889281
556.0839,120,135.893626
458.3339,92,135.933681
577.1884,111,135.943961
632.8957,122,135.949816
685.49426,135,135.963171
419.5418,84,135.964859
489.6237,93,135.992637
498.43066,100,136.021772
338.54605,84,136.035302
585.8893,125,136.061572
839.8364,173,136.070216
479.33154,101,136.070249
317.7702,71,136.081538
538.9674,120,136.084847
491.9973,95,136.08778
619.32404,118,136.098088
550.92615,99,136.101321
364.20956,77,136.127793
456.33798,95,136.144088
601.4743,118,136.147443
427.34042,101,136.175436
390.06436,91,136.181736
336.8896,71,136.185083
572.20544,115,136.192094
495.00113,91,136.211061
364.15588,71,136.222852
345.10303,79,136.250755
508.3517,100,136.270854
456.4399,83,136.272345
465.80374,98,136.276145
507.23016,99,136.287467
347.31006,78,136.306604
480.71112,93,136.318464
572.0609,106,136.322858
614.64355,117,136.333785
325.96887,79,136.341043
436.05658,84,136.34396
582.5364,116,136.38593
377.3854,85,136.388002
415.45322,78,136.413499
698.67114,131,136.449603
667.2127,130,136.454307
503.21054,99,136.47314
629.6063,129,136.480933
565.47766,106,136.482344
463.44977,92,136.493802
599.2172,109,136.493841
422.09012,82,136.542266
584.92786,112,136.544015
686.6727,134,136.555251
552.2569,108,136.557136
553.93396,117,136.566485
474.87387,93,136.568039
659.5712,134,136.589017
475.29108,90,136.591996
371.69067,84,136.618917
405.0639,76,136.629646
428.49356,88,136.662233
458.24146,104,136.66509
760.7315,165,136.677665
550.51776,104,136.694657
371.7834,74,136.700426
544.7251,105,136.704992
300.31967,68,136.732562
377.6489,88,136.752739
407.11185,95,136.757853
521.3949,100,136.776426
484.0162,92,136.77654
530.9266,118,136.788068
465.76562,86,136.810281
640.66876,122,136.81244
534.0872,101,136.835728
430.21643,82,136.84022
257.21304,56,136.853241
500.81403,97,137.435937
851.72394,182,137.439285
440.88547,86,137.449531
362.81366,85,137.451269
341.59348,66,137.46545
361.23038,77,137.565425
458.0537,87,137.565466
741.8661,138,137.571806
581.8716,114,137.604265
587.7291,109,137.615115
908.808,172,137.615155
712.0573,132,137.629154
712.60284,144,137.631969
636.2643,138,137.640579
527.4287,108,137.649146
439.6101,100,137.651343
629.82086,116,137.653076
453.6669,107,137.671825
662.8712,135,137.715602
656.6356,129,137.717029
616.07446,124,137.717049
446.46164,90,137.746284
473.99265,90,137.749494
379.41888,73,137.785008
385.66232,88,137.789811
490.01205,85,137.79979
328.93417,78,137.808633
626.238,122,137.813785
430.62775,82,137.813819
358.85782,74,137.823664
451.1236,96,137.850062
309.86707,71,137.864661
572.7434,123,137.883065
753.052,144,137.90085
690.0943,145,137.910798
322.648,79,137.913912
534.0153,102,137.969547
554.3137,122,137.974314
435.46786,89,137.978147
465.1882,86,137.984273
497.45026,92,137.988106
703.49817,131,137.995104
320.61984,76,138.025053
512.1111,101,138.0313
518.66327,102,138.041652
605.785,123,138.083478
383.90265,74,138.083519
384.02045,81,138.087173
457.37192,106,138.089325
661.4486,125,138.094512
510.4394,98,138.106142
347.60168,75,138.148083
489.28363,91,138.180003
523.8492,99,138.205325
660.49445,144,138.232533
359.4544,85,138.232573
562.94165,106,138.260345
716.239,139,138.272779
624.8222,131,138.274319
605.78973,116,138.284492
676.5344,135,138.287328
467.70657,95,138.289009
574.8051,107,138.303167
547.23645,120,138.330487
571.36884,126,138.343086
600.0873,137,138.367922
452.75046,89,138.384847
502.66718,109,138.405
719.73285,163,138.44675
669.9222,145,138.449897
391.70648,77,138.471195
411.16983,94,138.472813
545.23425,124,138.489679
545.27423,110,138.489719
497.6594,96,138.489725
708.5405,134,138.511263
419.4215,82,138.51683
664.6343,122,138.526901
596.1139,126,138.550094
449.89502,87,138.582414
763.6473,145,138.582455
424.70795,97,138.585746
342.21155,66,138.601618
726.5878,151,138.647146
693.6202,139,138.66274
493.07074,95,138.687844
353.42987,78,138.691217
508.52716,99,138.697285
675.8772,125,138.705546
490.7592,92,138.708239
583.3406,128,138.71671
340.39905,67,138.729642
368.24307,85,138.733064
651.06555,125,138.74832
529.65137,125,138.773646
718.65674,152,138.785312
420.61243,86,138.786917
525.5239,106,138.812606
239.76848,58,138.839694
419.66174,82,138.843749
265.61346,62,138.84578
496.10773,96,138.857991
435.8025,86,138.878857
463.97803,93,138.898277
490.24756,101,138.903748
496.12833,96,138.935176
285.21338,65,138.946675
571.30005,115,138.95957
461.14868,87,138.972743
465.11188,97,138.979888
631.3764,119,138.981544
632.5369,114,138.99303
487.08273,94,139.035506
518.69006,103,139.051165
1133.5986,220,139.052792
410.31314,82,139.073594
552.5994,107,139.076184
635.34546,122,139.090266
429.9661,95,139.092096
402.641,78,139.112072
670.18256,123,139.135661
440.295,94,139.135702
397.96124,78,139.15654
438.01398,94,139.158567
393.2295,91,139.170795
497.12756,99,139.187939
448.6469,105,139.193097
397.06744,78,139.202007
1035.8965,205,139.218319
405.32803,92,139.25082
389.09442,89,139.264317
437.35474,102,139.271038
466.41513,90,139.282834
633.96747,122,139.34877
553.1934,105,139.355787
490.3357,98,139.366225
320.18848,70,139.368128
362.43155,83,139.369666
447.2462,98,139.377295
332.38834,64,139.383161
550.18274,108,139.386307
251.75172,59,139.386328
678.93555,126,139.402893
550.47736,102,139.406183
265.38058,65,139.410002
510.86813,100,139.415457
801.1577,163,139.421427
807.3268,153,139.436228
447.7359,89,139.473702
338.14734,65,139.487818
383.34598,73,139.520057
288.80585,67,139.525492
461.91772,92,139.547658
470.09665,101,139.572815
538.49194,105,139.585563
519.69434,103,139.61142
443.77417,104,139.618934
585.5037,106,139.624649
607.46655,123,139.638353
685.0536,133,139.649345
622.5111,117,139.650864
423.07407,92,139.655179
411.75223,88,139.663973
697.48816,135,139.664013
661.3977,121,139.667365
570.8479,115,139.670734
456.9739,87,139.692992
468.66156,92,139.733631
404.27704,85,139.745927
535.37915,114,139.751628
306.3599,61,139.762222
351.46237,67,139.798446
572.56384,113,139.814502
505.84488,100,139.831611
387.79013,78,139.831654
540.0446,105,139.833315
462.80383,90,139.844573
442.71622,103,139.860411
441.53137,83,139.866412
496.75797,114,139.909458
699.8929,145,139.914657
447.01044,97,139.962887
754.6489,149,139.967717
314.28668,72,139.973872
330.4046,80,139.975741
573.9787,111,139.985478
781.0854,153,139.988603
723.69293,130,140.011932
621.3821,122,140.025177
396.75122,77,140.029664
530.6766,98,140.04106
432.07413,102,140.051714
571.4821,108,140.063516
515.21686,103,140.065194
357.4521,72,140.0686
376.8213,75,140.068623
478.14734,98,140.078239
396.09586,75,140.140698
464.56848,89,140.148533
451.03818,106,140.188293
549.2853,103,140.191499
307.22275,65,140.198545
479.9662,91,140.211363
481.5873,108,140.229938
494.28894,94,140.23175
341.35678,80,140.23834
438.31223,88,140.241503
466.61255,90,140.244013
840.5353,157,140.283175
617.80475,125,140.283217
577.7529,115,140.287232
296.2553,72,140.289103
642.83856,117,140.307074
443.51047,84,140.321851
341.76584,81,140.359524
965.83075,198,140.384368
422.85995,90,140.385844
336.72284,76,140.403036
413.44214,80,140.408323
434.56058,92,140.430962
614.91956,120,140.46377
496.07266,94,140.485827
519.2249,103,140.52233
663.9302,125,140.546466
469.1623,107,140.546506
680.9984,130,140.556176
769.45685,163,140.573749
827.46533,167,140.581598
396.14093,95,140.583136
304.21652,63,140.593299
570.28925,114,140.597928
703.2215,150,140.602379
427.46146,103,140.61773
965.43805,207,140.624597
518.0522,99,140.637658
560.71796,129,140.654372
340.20206,81,140.718465
317.5146,72,140.7361
781.46387,155,140.738335
688.8251,127,140.753511
302.648,62,140.760582
644.77026,122,140.783707
487.36496,95,140.786557
583.4914,115,140.792156
349.67078,83,140.81817
539.66675,105,140.846154
587.33026,117,140.847612
713.36615,137,140.849346
413.11603,91,140.852763
664.6932,130,140.881005
669.2932,141,140.892801
532.52094,105,140.939985
519.8287,98,140.946892
426.55716,87,140.966427
520.01624,99,140.969605
376.3531,86,140.977612
841.03784,190,140.981031
314.557,64,140.989737
450.30957,101,141.002116
560.568,128,141.028036
513.958,99,141.02974
393.72552,86,141.034504
480.24353,94,141.044268
693.73004,151,141.05567
568.5343,100,141.057111
488.97937,106,141.107059
336.84976,67,141.117501
379.88535,71,141.126653
405.24197,86,141.149386
