#{"t_start": 1766737065.6382568, "env_id": "None"}
r,l,t
218429.0,1000,1138.453016
189625.53,1000,1138.45302
236166.56,1000,1138.453023
140199.25,1000,1138.453026
231224.89,1000,1138.453029
236715.81,1000,1138.453032
229534.69,1000,1138.453036
252546.9,1000,1138.453039
241594.61,1000,1138.453042
182721.98,1000,1138.453045
234039.89,1000,1141.224078
241507.11,1000,1141.224124
220269.23,1000,1141.224131
243017.92,1000,1141.224134
236549.1,1000,1141.224138
233304.27,1000,1141.224141
236471.5,1000,1141.224145
236853.11,1000,1141.224148
230422.23,1000,1141.224151
211170.36,1000,1141.224154
223119.75,1000,1141.224158
200698.14,1000,1141.224161
234769.83,1000,1141.224165
204618.23,1000,1141.224168
241371.3,1000,1141.224172
247332.4,1000,1141.224175
224060.75,1000,1143.375278
231124.53,1000,1143.375316
245604.9,1000,1143.375322
128113.38,1000,1143.375326
242719.72,1000,1143.37533
239481.81,1000,1143.375333
226448.39,1000,1143.375337
209143.88,1000,1143.37534
211112.17,1000,1143.375343
233418.17,1000,1143.375346
234672.83,1000,1143.375349
115211.33,1000,1143.375353
237820.39,1000,1143.375356
235153.38,1000,1143.375359
225784.14,1000,1143.375362
248280.67,1000,1143.375365
162463.02,1000,1146.184149
242404.72,1000,1146.18419
167114.06,1000,1146.184196
131923.19,1000,1146.1842
238029.23,1000,1146.184204
216988.42,1000,1146.184207
127901.164,1000,1146.184211
122550.6,1000,1146.184214
211750.92,1000,1146.184217
194154.23,1000,1146.184221
147780.86,1000,1146.184224
252881.81,1000,1146.184227
248143.19,1000,1146.18423
238320.19,1000,1146.184234
194648.16,1000,1146.184237
248390.44,1000,1146.184247
250514.78,1000,1148.342253
218515.44,1000,1148.342295
156431.53,1000,1148.342302
205858.27,1000,1148.342305
154113.66,1000,1148.342309
245759.31,1000,1148.342311
247877.66,1000,1148.342314
190432.06,1000,1148.342317
229323.27,1000,1148.34232
248760.81,1000,1148.342323
136677.36,1000,1148.342326
220622.69,1000,1148.342329
230943.33,1000,1148.342332
233778.08,1000,1148.342335
237793.03,1000,1148.342338
213772.38,1000,1148.342341
236055.11,1000,1150.485894
184693.16,1000,1150.485943
250985.39,1000,1150.485949
229147.97,1000,1150.485953
207453.61,1000,1150.485956
241057.98,1000,1150.485959
220990.69,1000,1150.485962
251961.14,1000,1150.485965
217916.14,1000,1150.485968
249034.06,1000,1150.48597
246823.77,1000,1150.485974
229603.84,1000,1150.485977
212079.33,1000,1150.48598
201966.73,1000,1150.485983
163906.53,1000,1150.485986
180769.61,1000,1150.485989
209000.61,1000,1153.261911
225773.97,1000,1153.261953
183344.72,1000,1153.26196
233099.5,1000,1153.261964
243789.3,1000,1153.261968
244508.48,1000,1153.261971
217355.1,1000,1153.261975
232927.05,1000,1153.261978
169686.23,1000,1153.261981
176605.34,1000,1153.261985
237619.22,1000,1153.261988
238103.39,1000,1153.261991
233067.03,1000,1153.261994
157721.27,1000,1153.261997
130960.23,1000,1153.262001
247077.98,1000,1153.262004
185962.62,1000,1155.479961
192653.97,1000,1155.480003
111822.414,1000,1155.480009
144228.66,1000,1155.480013
179017.36,1000,1155.480017
220628.23,1000,1155.48002
244225.52,1000,1155.480023
153378.89,1000,1155.480026
247953.61,1000,1155.48003
165239.52,1000,1155.480033
192882.42,1000,1155.480037
240714.25,1000,1155.48004
249777.16,1000,1155.480043
198280.12,1000,1155.480046
240495.48,1000,1155.48005
196097.4,1000,1155.480053
240792.44,1000,1158.23861
123986.375,1000,1158.238651
244860.6,1000,1158.238657
144295.38,1000,1158.238661
207100.08,1000,1158.238665
220806.98,1000,1158.238668
151922.58,1000,1158.238672
208770.19,1000,1158.238675
230111.19,1000,1158.238678
234111.17,1000,1158.238681
192200.72,1000,1158.238684
156519.33,1000,1158.238687
217305.38,1000,1158.238691
241990.31,1000,1158.238694
240606.55,1000,1158.238697
247375.56,1000,1158.2387
237874.92,1000,1160.384795
217109.7,1000,1160.384861
240985.73,1000,1160.384874
194787.48,1000,1160.38488
243650.45,1000,1160.384884
238542.16,1000,1160.384887
236871.6,1000,1160.384891
149803.03,1000,1160.384894
242439.84,1000,1160.384897
236527.44,1000,1160.3849
240157.94,1000,1160.384904
197508.95,1000,1160.384907
149962.75,1000,1160.384911
180445.53,1000,1160.384914
247439.62,1000,1160.384917
248810.27,1000,1160.38492
240222.83,1000,1163.198478
243539.31,1000,1163.198517
236971.9,1000,1163.198523
232155.84,1000,1163.198527
150514.77,1000,1163.198531
227643.1,1000,1163.198534
178602.39,1000,1163.198538
185230.31,1000,1163.198541
220370.9,1000,1163.198544
177706.66,1000,1163.198547
188826.84,1000,1163.198551
238851.47,1000,1163.198554
221494.7,1000,1163.198557
253753.45,1000,1163.198561
226634.08,1000,1163.198564
189977.34,1000,1163.198567
174222.1,1000,1165.425821
122831.836,1000,1165.425864
198381.33,1000,1165.425873
215773.89,1000,1165.425877
240321.45,1000,1165.42588
240904.48,1000,1165.425884
238904.56,1000,1165.425887
191958.17,1000,1165.42589
231761.83,1000,1165.425894
246534.42,1000,1165.425897
159827.5,1000,1165.4259
241365.14,1000,1165.425904
114992.22,1000,1165.425907
256485.73,1000,1165.425911
226008.25,1000,1165.425914
153400.47,1000,1165.425918
225806.8,1000,1168.20696
126985.57,1000,1168.20701
184192.8,1000,1168.207019
237767.53,1000,1168.207024
238239.69,1000,1168.207029
132242.7,1000,1168.207034
250295.34,1000,1168.207038
223322.34,1000,1168.207042
262491.25,1000,1168.207047
238074.23,1000,1168.207051
126361.086,1000,1168.207056
247783.12,1000,1168.207061
103117.375,1000,1168.207065
244790.84,1000,1168.20707
227505.62,1000,1168.207074
247265.12,1000,1168.207079
218400.28,1000,1170.367083
190519.69,1000,1170.36713
241351.56,1000,1170.367137
230862.28,1000,1170.36716
249254.94,1000,1170.367164
189976.36,1000,1170.367167
174927.47,1000,1170.36717
254518.17,1000,1170.367173
157047.47,1000,1170.367176
238854.45,1000,1170.367179
225221.42,1000,1170.367182
248846.05,1000,1170.367185
245116.23,1000,1170.367189
235946.22,1000,1170.367192
231054.38,1000,1170.367195
219160.77,1000,1170.367198
223645.8,1000,1173.166001
241559.1,1000,1173.166046
239394.64,1000,1173.166052
242786.34,1000,1173.166056
215899.97,1000,1173.166059
235551.84,1000,1173.166063
231458.78,1000,1173.166066
246668.02,1000,1173.166069
194448.38,1000,1173.166072
183387.92,1000,1173.166075
152639.48,1000,1173.166079
152346.61,1000,1173.166082
137996.52,1000,1173.166085
236365.5,1000,1173.166088
150746.16,1000,1173.166092
158728.62,1000,1173.166095
152807.94,1000,1175.375279
220931.03,1000,1175.375321
243374.11,1000,1175.382072
131817.53,1000,1175.382091
234209.97,1000,1175.382101
214184.38,1000,1175.38211
198443.98,1000,1175.382118
232277.92,1000,1175.382128
127405.79,1000,1175.382138
241243.56,1000,1175.382147
259454.94,1000,1175.382157
140012.52,1000,1175.382167
188380.31,1000,1175.382176
83185.05,1000,1175.382185
241316.1,1000,1175.382194
125755.164,1000,1175.382202
235426.83,1000,1178.198867
153506.72,1000,1178.19892
131941.25,1000,1178.198929
253811.25,1000,1178.198935
251567.89,1000,1178.19894
207587.33,1000,1178.198945
214354.5,1000,1178.198949
249968.22,1000,1178.198954
223660.16,1000,1178.198958
214767.72,1000,1178.198964
166623.0,1000,1178.198968
243166.95,1000,1178.198973
183702.14,1000,1178.198978
255882.5,1000,1178.198982
237272.9,1000,1178.198987
228417.7,1000,1178.198992
241564.55,1000,1180.381563
269337.47,1000,1180.389389
195221.33,1000,1180.389438
240888.7,1000,1180.389445
251815.53,1000,1180.389449
127476.42,1000,1180.389453
199687.94,1000,1180.389457
155943.81,1000,1180.389461
235948.05,1000,1180.389465
214125.44,1000,1180.389469
169342.45,1000,1180.389472
232893.75,1000,1180.389476
233723.3,1000,1180.38948
235092.3,1000,1180.389483
198497.69,1000,1180.389487
239561.75,1000,1180.389491
251410.98,1000,1183.033074
246247.95,1000,1183.033115
154543.48,1000,1183.033121
244780.1,1000,1183.033125
160368.72,1000,1183.033129
153529.69,1000,1183.033132
111894.8,1000,1183.033135
245134.38,1000,1183.033139
78287.06,1000,1183.033142
244469.45,1000,1183.033145
217521.67,1000,1183.033148
182454.11,1000,1183.033151
182983.98,1000,1183.033154
245639.28,1000,1183.033158
254397.39,1000,1183.033161
239726.88,1000,1183.033165
233438.77,1000,1184.807101
227817.78,1000,1184.807139
181528.48,1000,1184.807146
245421.72,1000,1184.80715
241130.73,1000,1184.807154
239074.2,1000,1184.807157
233937.33,1000,1184.807161
256620.11,1000,1184.807164
226985.9,1000,1184.807167
245403.45,1000,1184.80717
223376.19,1000,1184.807173
186748.34,1000,1184.807176
234149.1,1000,1184.807179
188182.39,1000,1184.807183
241861.38,1000,1184.807186
238440.47,1000,1184.807189
224374.86,1000,1187.146955
262194.3,1000,1187.146996
255686.16,1000,1187.147002
189841.78,1000,1187.147006
191978.08,1000,1187.14701
232380.7,1000,1187.147013
247285.12,1000,1187.147016
230539.52,1000,1187.147019
241169.86,1000,1187.147023
201196.3,1000,1187.147026
232103.88,1000,1187.147029
217333.61,1000,1187.147033
139098.7,1000,1187.147036
246412.53,1000,1187.147039
255957.39,1000,1187.147043
224405.0,1000,1187.147046
233921.22,1000,1189.060495
245011.77,1000,1189.060534
238546.36,1000,1189.06054
219926.52,1000,1189.060544
189960.48,1000,1189.060547
241947.14,1000,1189.06055
233948.55,1000,1189.060554
123160.516,1000,1189.060557
210857.55,1000,1189.06056
147983.48,1000,1189.060564
166942.5,1000,1189.060567
248893.56,1000,1189.06057
215122.38,1000,1189.060573
196401.38,1000,1189.060576
175107.61,1000,1189.06058
197320.53,1000,1189.060583
248761.5,1000,1191.343215
238862.77,1000,1191.343258
176452.58,1000,1191.343264
249609.88,1000,1191.343268
162008.11,1000,1191.343271
256293.22,1000,1191.343274
140255.08,1000,1191.343287
245274.78,1000,1191.343291
216097.47,1000,1191.343293
250898.44,1000,1191.343297
156695.77,1000,1191.3433
249943.9,1000,1191.343303
187212.98,1000,1191.343306
248963.6,1000,1191.343309
226705.84,1000,1191.343312
256973.42,1000,1191.343315
207463.56,1000,1193.176028
203555.25,1000,1193.17607
255151.1,1000,1193.176076
254232.0,1000,1193.17608
155705.77,1000,1193.176083
243826.1,1000,1193.176087
250944.94,1000,1193.17609
152158.17,1000,1193.176093
229055.84,1000,1193.176096
148186.7,1000,1193.1761
213499.66,1000,1193.176103
157135.58,1000,1193.176106
121510.164,1000,1193.176109
237905.14,1000,1193.176113
227529.05,1000,1193.176116
258015.67,1000,1193.176119
220578.0,1000,1195.45324
232976.05,1000,1195.453278
158506.86,1000,1195.453285
194393.77,1000,1195.453289
204310.14,1000,1195.453293
254823.9,1000,1195.453296
249283.7,1000,1195.453299
260051.64,1000,1195.453302
239215.86,1000,1195.453305
233102.77,1000,1195.453309
173598.48,1000,1195.453312
146400.38,1000,1195.453315
169712.95,1000,1195.453318
125001.61,1000,1195.453321
257957.86,1000,1195.453325
158310.95,1000,1195.453328
234612.5,1000,1197.252888
121189.03,1000,1197.252928
183440.88,1000,1197.252934
253121.86,1000,1197.252938
208215.11,1000,1197.252941
253052.72,1000,1197.252944
252721.27,1000,1197.252947
237000.27,1000,1197.25295
234368.97,1000,1197.252954
197753.75,1000,1197.252957
246542.16,1000,1197.25296
158979.61,1000,1197.252964
239647.3,1000,1197.252967
210134.16,1000,1197.25297
154958.75,1000,1197.252973
220804.12,1000,1197.252976
97771.6,1000,1199.485669
159678.97,1000,1199.485713
164744.95,1000,1199.485719
239636.48,1000,1199.485723
211645.94,1000,1199.485728
235931.03,1000,1199.485732
237940.33,1000,1199.485736
254931.58,1000,1199.48574
183450.89,1000,1199.485745
205938.45,1000,1199.485748
231218.36,1000,1199.485751
248775.27,1000,1199.485754
247936.2,1000,1199.485758
232649.89,1000,1199.485761
244632.12,1000,1199.485765
244734.03,1000,1199.485767
243918.02,1000,1201.243615
251674.17,1000,1201.243654
167058.42,1000,1201.24366
243920.14,1000,1201.243665
242484.88,1000,1201.243668
246934.97,1000,1201.243671
239729.83,1000,1201.243674
256524.58,1000,1201.243677
240252.12,1000,1201.243681
256564.88,1000,1201.243684
212381.25,1000,1201.243687
211353.52,1000,1201.24369
264614.88,1000,1201.243694
247233.31,1000,1201.243697
251396.19,1000,1201.2437
247990.98,1000,1201.243703
252925.84,1000,1203.43964
264280.47,1000,1203.439677
248673.81,1000,1203.439683
237724.92,1000,1203.439687
259908.88,1000,1203.43969
248247.94,1000,1203.439694
251600.1,1000,1203.439697
249398.56,1000,1203.439701
248650.08,1000,1203.439704
250736.0,1000,1203.439707
150374.17,1000,1203.43971
198617.69,1000,1203.439713
233871.97,1000,1203.439716
211081.55,1000,1203.439719
253974.88,1000,1203.439723
204394.25,1000,1203.439726
249282.84,1000,1205.232056
189475.52,1000,1205.232095
263262.7,1000,1205.2321
181414.03,1000,1205.232104
241776.61,1000,1205.232108
228819.03,1000,1205.232111
213970.05,1000,1205.232114
251220.11,1000,1205.232117
249944.48,1000,1205.23212
181790.11,1000,1205.232124
247623.6,1000,1205.232126
134346.78,1000,1205.23213
178860.39,1000,1205.232133
249517.58,1000,1205.232136
236027.03,1000,1205.232139
232182.45,1000,1205.232142
210273.45,1000,1207.458773
234713.16,1000,1207.458812
236904.08,1000,1207.458821
214983.42,1000,1207.458825
250068.19,1000,1207.458829
260418.95,1000,1207.458832
195461.25,1000,1207.458835
191707.78,1000,1207.458838
243476.4,1000,1207.458842
250889.19,1000,1207.458845
246857.02,1000,1207.458848
239455.72,1000,1207.458851
222548.84,1000,1207.458854
163115.53,1000,1207.458858
200757.25,1000,1207.458861
185323.8,1000,1207.458864
260819.89,1000,1209.282641
238939.16,1000,1209.282698
220038.16,1000,1209.282706
181405.94,1000,1209.28271
269705.9,1000,1209.282713
238370.72,1000,1209.282717
110755.74,1000,1209.28272
239169.72,1000,1209.282723
242400.14,1000,1209.282727
191160.69,1000,1209.28273
192608.38,1000,1209.28274
247924.25,1000,1209.282753
256296.42,1000,1209.282757
253040.42,1000,1209.282759
196264.39,1000,1209.282762
98027.734,1000,1209.282765
254219.03,1000,1211.510809
236796.05,1000,1211.510849
194563.0,1000,1211.510855
152403.92,1000,1211.510859
235944.45,1000,1211.510862
143209.98,1000,1211.510866
262784.1,1000,1211.510869
269655.3,1000,1211.510872
208246.11,1000,1211.510875
150953.06,1000,1211.510878
196033.9,1000,1211.510881
255808.72,1000,1211.510884
252209.48,1000,1211.510887
263926.9,1000,1211.510891
191309.66,1000,1211.510894
257062.12,1000,1211.510897
137172.69,1000,1213.278614
254869.16,1000,1213.278653
240625.7,1000,1213.278659
220382.39,1000,1213.278663
257166.22,1000,1213.278666
255921.31,1000,1213.27867
256035.1,1000,1213.278673
242063.06,1000,1213.278676
262016.78,1000,1213.278679
244945.28,1000,1213.278682
197129.83,1000,1213.278685
221976.77,1000,1213.278688
190514.11,1000,1213.278692
200038.02,1000,1213.278695
90662.57,1000,1213.278698
259209.53,1000,1213.278701
247447.19,1000,1215.511955
245433.08,1000,1215.51199
260520.05,1000,1215.511996
242178.4,1000,1215.512
234407.08,1000,1215.512003
256463.14,1000,1215.512007
227498.2,1000,1215.51201
253992.66,1000,1215.512013
260891.17,1000,1215.512016
239723.48,1000,1215.512019
252946.4,1000,1215.512023
214011.25,1000,1215.512026
225733.44,1000,1215.512028
250469.44,1000,1215.512032
186439.2,1000,1215.512035
254714.98,1000,1215.512038
264375.66,1000,1217.275282
120775.8,1000,1217.275322
207022.9,1000,1217.275328
150126.92,1000,1217.275332
81630.92,1000,1217.275336
271590.1,1000,1217.275339
251138.69,1000,1217.275342
144354.7,1000,1217.275346
154387.06,1000,1217.275349
219770.16,1000,1217.275352
239194.56,1000,1217.275355
226409.06,1000,1217.275359
216008.28,1000,1217.275362
270460.7,1000,1217.275365
246543.22,1000,1217.275368
239642.2,1000,1217.275372
250130.88,1000,1219.534552
228498.08,1000,1219.534594
239939.52,1000,1219.5346
168633.55,1000,1219.534604
157945.9,1000,1219.534608
230380.73,1000,1219.534611
259355.05,1000,1219.534614
259157.33,1000,1219.534617
123013.72,1000,1219.53462
262066.56,1000,1219.534624
137080.72,1000,1219.534627
238077.69,1000,1219.534631
254965.98,1000,1219.534634
219396.67,1000,1219.534637
243285.69,1000,1219.534641
154998.62,1000,1219.534644
156069.9,1000,1221.362572
136094.89,1000,1221.362611
175666.58,1000,1221.362617
158518.17,1000,1221.362621
266374.22,1000,1221.362624
250734.98,1000,1221.362627
212316.06,1000,1221.362631
255575.27,1000,1221.362633
243532.2,1000,1221.362637
237162.86,1000,1221.36264
243392.44,1000,1221.362643
202337.73,1000,1221.362646
206072.69,1000,1221.36265
253730.42,1000,1221.362653
103771.39,1000,1221.362656
241893.72,1000,1221.36266
246044.12,1000,1223.616843
221510.95,1000,1223.616886
162081.72,1000,1223.616893
88291.27,1000,1223.616897
259068.38,1000,1223.616901
245228.78,1000,1223.616904
170399.1,1000,1223.616907
218514.25,1000,1223.61691
233374.47,1000,1223.616914
187858.92,1000,1223.616917
223308.47,1000,1223.61692
173016.36,1000,1223.616924
249867.62,1000,1223.616927
239532.6,1000,1223.61693
126732.625,1000,1223.616934
247771.92,1000,1223.616937
259004.4,1000,1225.369521
253578.75,1000,1225.36956
248310.23,1000,1225.369567
159212.56,1000,1225.369573
205274.56,1000,1225.369578
246975.33,1000,1225.369581
244573.2,1000,1225.369584
244281.6,1000,1225.369587
253112.61,1000,1225.36959
266938.06,1000,1225.369594
191344.92,1000,1225.369597
265457.94,1000,1225.369601
247216.8,1000,1225.369604
250216.95,1000,1225.369607
192230.61,1000,1225.369611
246610.98,1000,1225.369614
212698.52,1000,1227.608462
197328.42,1000,1227.608493
255423.48,1000,1227.608499
257045.58,1000,1227.608503
253073.08,1000,1227.608507
252438.7,1000,1227.60851
141834.5,1000,1227.608513
204871.19,1000,1227.608517
203641.27,1000,1227.60852
246578.22,1000,1227.608524
247566.75,1000,1227.608527
235413.45,1000,1227.60853
97906.414,1000,1227.608534
159379.2,1000,1227.608537
146245.44,1000,1227.60854
100908.414,1000,1227.608551
108560.3,1000,1229.388728
140948.14,1000,1229.388768
254068.67,1000,1229.388774
248729.12,1000,1229.388779
215016.8,1000,1229.388783
209566.34,1000,1229.388787
209497.2,1000,1229.388791
239791.69,1000,1229.388794
189564.28,1000,1229.388798
244246.66,1000,1229.388802
268040.5,1000,1229.388806
219781.2,1000,1229.38881
263685.62,1000,1229.388814
259630.56,1000,1229.388818
191874.86,1000,1229.388821
154844.56,1000,1229.388825
269063.34,1000,1231.615612
228629.98,1000,1231.61565
227994.53,1000,1231.615657
263596.28,1000,1231.615661
227651.47,1000,1231.615664
218592.1,1000,1231.615668
247955.9,1000,1231.615671
234311.36,1000,1231.615674
248339.11,1000,1231.615677
188556.5,1000,1231.615681
248650.55,1000,1231.615684
258282.97,1000,1231.615688
200648.7,1000,1231.615691
235131.73,1000,1231.615694
256780.81,1000,1231.615697
258316.7,1000,1231.6157
244005.05,1000,1233.369099
235144.44,1000,1233.369138
253712.19,1000,1233.369144
249077.12,1000,1233.369148
217482.81,1000,1233.369152
258916.25,1000,1233.369155
253214.78,1000,1233.369159
256063.81,1000,1233.369162
255695.7,1000,1233.369165
186265.95,1000,1233.369168
192886.58,1000,1233.369172
171189.55,1000,1233.369175
212061.17,1000,1233.369178
251519.77,1000,1233.369181
268408.44,1000,1233.369184
257861.73,1000,1233.369187
259465.88,1000,1235.620439
203391.17,1000,1235.620477
183954.14,1000,1235.620483
263740.34,1000,1235.620486
261000.52,1000,1235.620489
160480.12,1000,1235.620493
178060.67,1000,1235.620496
241532.2,1000,1235.6205
249189.78,1000,1235.620503
246535.5,1000,1235.620507
256914.73,1000,1235.62051
211371.67,1000,1235.620513
148609.66,1000,1235.620516
256166.16,1000,1235.620519
251671.7,1000,1235.620522
245401.02,1000,1235.620525
161631.14,1000,1237.393331
255380.12,1000,1237.393368
91786.06,1000,1237.393374
184895.58,1000,1237.393378
265782.03,1000,1237.393382
189508.4,1000,1237.393384
244578.94,1000,1237.393388
131622.17,1000,1237.393391
251121.45,1000,1237.393394
206552.95,1000,1237.393398
250774.56,1000,1237.393401
245011.33,1000,1237.393404
211301.25,1000,1237.393408
241577.8,1000,1237.393414
148105.64,1000,1237.393418
248384.78,1000,1237.393422
255546.47,1000,1239.179834
113283.65,1000,1239.179883
241670.44,1000,1239.179891
210317.5,1000,1239.179896
269485.56,1000,1239.1799
254193.58,1000,1239.179903
261073.0,1000,1239.179906
229802.31,1000,1239.17991
247055.39,1000,1239.179913
175039.34,1000,1239.179917
216252.36,1000,1239.17992
258504.22,1000,1239.179923
261227.2,1000,1239.179926
242826.14,1000,1239.179929
138323.03,1000,1239.179932
220573.02,1000,1239.179935
260575.75,1000,1241.442116
248662.42,1000,1241.442155
265622.66,1000,1241.442161
261816.45,1000,1241.442165
237525.77,1000,1241.442168
242206.78,1000,1241.442172
258781.8,1000,1241.442175
258439.62,1000,1241.442178
209137.5,1000,1241.442181
171786.61,1000,1241.442184
209184.69,1000,1241.442188
234161.84,1000,1241.442191
100686.766,1000,1241.442194
268683.34,1000,1241.442198
263132.53,1000,1241.442201
241484.98,1000,1241.442204
247295.56,1000,1243.233511
269819.9,1000,1243.233549
212591.55,1000,1243.233556
208415.75,1000,1243.233559
216093.5,1000,1243.233563
259261.1,1000,1243.233566
253197.84,1000,1243.233569
186502.53,1000,1243.233573
262894.44,1000,1243.233576
266867.38,1000,1243.23358
266495.8,1000,1243.233583
199802.75,1000,1243.233586
114040.195,1000,1243.233589
253961.11,1000,1243.233593
181853.9,1000,1243.233596
194079.25,1000,1243.233599
259564.36,1000,1245.463111
249796.34,1000,1245.463151
237511.27,1000,1245.463157
244391.38,1000,1245.463161
263168.12,1000,1245.463164
259280.22,1000,1245.463167
245225.31,1000,1245.46317
259962.89,1000,1245.463173
258163.31,1000,1245.463176
270840.28,1000,1245.46318
222981.22,1000,1245.463183
204124.66,1000,1245.463187
149655.05,1000,1245.46319
201009.5,1000,1245.463193
257780.23,1000,1245.463197
243317.6,1000,1245.4632
248162.67,1000,1247.251792
248424.16,1000,1247.251832
239823.02,1000,1247.251845
166846.16,1000,1247.251848
221343.27,1000,1247.251852
224374.53,1000,1247.251855
263238.28,1000,1247.251858
260679.23,1000,1247.25186
256329.6,1000,1247.251863
221230.19,1000,1247.251867
223890.7,1000,1247.25187
254168.25,1000,1247.251873
262474.75,1000,1247.251876
257498.81,1000,1247.251879
266110.16,1000,1247.251882
258373.36,1000,1247.251885
217881.38,1000,1249.484212
213740.84,1000,1249.484254
198023.39,1000,1249.48426
264038.72,1000,1249.484263
253240.23,1000,1249.484267
190874.61,1000,1249.48427
258459.5,1000,1249.484273
257132.27,1000,1249.484277
244737.56,1000,1249.48428
256052.5,1000,1249.484283
124846.14,1000,1249.484286
216142.22,1000,1249.484289
220348.0,1000,1249.484292
245757.4,1000,1249.484295
253160.7,1000,1249.484298
171749.75,1000,1249.484301
198418.95,1000,1251.259918
262435.66,1000,1251.259961
227782.64,1000,1251.259967
238016.72,1000,1251.25997
180448.61,1000,1251.259974
175530.17,1000,1251.259977
185207.47,1000,1251.25998
231390.81,1000,1251.259983
274445.06,1000,1251.259986
123409.48,1000,1251.259989
214108.55,1000,1251.259992
262161.2,1000,1251.259995
256259.98,1000,1251.259997
265794.9,1000,1251.26
268606.2,1000,1251.260003
225705.78,1000,1251.260006
267288.84,1000,1253.465456
257747.62,1000,1253.465494
249477.47,1000,1253.4655
266393.47,1000,1253.465504
193742.16,1000,1253.465508
256547.17,1000,1253.465511
228937.4,1000,1253.465514
170590.1,1000,1253.465518
251875.12,1000,1253.465521
274479.28,1000,1253.465524
254430.86,1000,1253.465527
235318.03,1000,1253.46553
257898.27,1000,1253.465534
248588.6,1000,1253.465537
253877.16,1000,1253.46554
189357.08,1000,1253.465544
267765.25,1000,1255.252508
272706.7,1000,1255.252547
259937.55,1000,1255.252553
159032.12,1000,1255.252557
205799.58,1000,1255.252561
240364.9,1000,1255.252564
181967.22,1000,1255.252567
232485.52,1000,1255.25257
261669.14,1000,1255.252573
267294.06,1000,1255.252576
255054.8,1000,1255.25258
245484.55,1000,1255.252583
263378.3,1000,1255.252586
240003.97,1000,1255.252589
228784.02,1000,1255.252593
250396.39,1000,1255.252596
212608.56,1000,1257.55765
256689.81,1000,1257.557692
266180.3,1000,1257.557698
228240.36,1000,1257.557702
257491.66,1000,1257.557706
250289.03,1000,1257.55771
241602.84,1000,1257.557714
260511.55,1000,1257.557718
242953.4,1000,1257.557721
208106.12,1000,1257.557725
271863.3,1000,1257.557729
248284.73,1000,1257.557732
135269.22,1000,1257.557736
207900.39,1000,1257.557739
247896.19,1000,1257.557742
128249.88,1000,1257.557745
257898.4,1000,1259.369909
209140.05,1000,1259.36995
271698.8,1000,1259.369956
207076.14,1000,1259.369961
210099.3,1000,1259.369964
264273.62,1000,1259.369967
256810.17,1000,1259.369971
264457.28,1000,1259.369974
265326.8,1000,1259.369977
267909.22,1000,1259.36998
240887.08,1000,1259.369983
200226.8,1000,1259.369987
254149.22,1000,1259.36999
262919.78,1000,1259.369992
256682.36,1000,1259.369996
262786.8,1000,1259.369999
252345.45,1000,1261.627214
247576.44,1000,1261.627276
265805.72,1000,1261.627288
228292.88,1000,1261.627297
214421.92,1000,1261.627304
242800.94,1000,1261.627311
240300.61,1000,1261.627318
221219.16,1000,1261.627326
84156.13,1000,1261.627332
147671.44,1000,1261.62734
257311.33,1000,1261.627347
269914.9,1000,1261.627356
259146.05,1000,1261.627366
157293.06,1000,1261.627376
209318.89,1000,1261.627387
243525.03,1000,1261.627397
249382.64,1000,1263.453437
258428.77,1000,1263.453477
256629.56,1000,1263.453484
207646.52,1000,1263.453487
203908.81,1000,1263.45349
165476.17,1000,1263.453494
268138.2,1000,1263.453497
200749.36,1000,1263.4535
231997.44,1000,1263.453503
252121.75,1000,1263.453506
149298.5,1000,1263.45351
195895.2,1000,1263.453513
245931.4,1000,1263.453516
246069.94,1000,1263.453519
244003.67,1000,1263.453522
251320.95,1000,1263.453525
255956.73,1000,1265.679316
277923.12,1000,1265.679359
179706.17,1000,1265.679365
242027.6,1000,1265.679369
261519.86,1000,1265.679373
263448.16,1000,1265.679376
245677.98,1000,1265.679379
164567.5,1000,1265.679389
231440.45,1000,1265.679393
218660.06,1000,1265.679395
245363.6,1000,1265.679399
235584.48,1000,1265.679402
225968.77,1000,1265.679405
159382.55,1000,1265.679408
249450.95,1000,1265.679415
243168.8,1000,1265.679418
249419.22,1000,1267.437609
134321.83,1000,1267.437648
262581.78,1000,1267.437653
273804.06,1000,1267.437657
148322.92,1000,1267.43766
246339.38,1000,1267.437663
252802.02,1000,1267.437666
262155.66,1000,1267.437669
189242.8,1000,1267.437672
257596.78,1000,1267.437675
210929.31,1000,1267.437678
262250.66,1000,1267.437681
252936.61,1000,1267.437684
253178.78,1000,1267.437687
271782.56,1000,1267.43769
254162.64,1000,1267.437693
262987.03,1000,1269.683516
138385.75,1000,1269.683552
272748.94,1000,1269.683558
258974.45,1000,1269.683562
204135.23,1000,1269.683565
215197.53,1000,1269.683568
259715.4,1000,1269.683571
219828.33,1000,1269.683574
134726.48,1000,1269.683576
222550.42,1000,1269.683579
263485.3,1000,1269.683582
244091.89,1000,1269.683585
198444.42,1000,1269.683589
223264.02,1000,1269.683592
253397.39,1000,1269.683595
224093.1,1000,1269.683597
193500.7,1000,1271.467846
262224.94,1000,1271.467886
158676.69,1000,1271.467893
107329.76,1000,1271.467898
278442.88,1000,1271.467903
145542.4,1000,1271.467907
273880.28,1000,1271.467911
259930.25,1000,1271.467915
258337.2,1000,1271.467919
257983.8,1000,1271.467922
228034.25,1000,1271.467926
