#{"t_start": 1767536108.501753, "env_id": "None"}
r,l,t
111415.71,1000,3075.472634
247251.08,1000,3075.472648
240485.31,1000,3075.47266
245778.73,1000,3075.472672
251620.45,1000,3075.472702
256171.7,1000,3081.763427
242551.17,1000,3081.763785
240720.67,1000,3081.764064
235421.88,1000,3081.764087
249296.67,1000,3081.764103
239719.02,1000,3081.764116
233741.11,1000,3081.764129
233330.83,1000,3084.972711
243325.0,1000,3084.972787
204606.5,1000,3084.972811
90634.31,1000,3084.972829
239453.06,1000,3084.972845
232571.1,1000,3084.97286
175361.64,1000,3084.972875
242488.8,1000,3091.592598
95011.96,1000,3091.592996
191089.89,1000,3091.593035
233148.61,1000,3091.593054
244617.53,1000,3091.59307
236619.3,1000,3091.593083
94607.66,1000,3091.593101
84979.11,1000,3095.012065
242061.48,1000,3095.012195
243882.61,1000,3095.012216
250359.28,1000,3095.012231
239181.77,1000,3095.012245
89730.914,1000,3095.012258
232093.6,1000,3095.012283
245668.83,1000,3101.437284
249881.44,1000,3101.438109
240181.17,1000,3101.43814
102603.98,1000,3101.438159
248619.7,1000,3101.438178
256093.48,1000,3101.438193
229262.34,1000,3101.438207
248635.02,1000,3104.235422
240004.64,1000,3104.2355
246539.27,1000,3104.235519
249532.48,1000,3104.235534
217347.34,1000,3104.235547
239308.08,1000,3104.235558
253848.23,1000,3104.235569
240225.69,1000,3111.006279
246175.81,1000,3111.006766
162652.77,1000,3111.006796
93734.99,1000,3111.006978
241942.1,1000,3111.007
247855.58,1000,3111.007016
198028.16,1000,3111.00703
251561.36,1000,3113.784988
85671.99,1000,3113.78507
248912.22,1000,3113.785089
249260.11,1000,3113.785103
240259.8,1000,3113.785116
246461.16,1000,3113.785128
239556.44,1000,3113.785139
240828.12,1000,3120.377887
158546.16,1000,3120.37825
244570.95,1000,3120.378288
247697.23,1000,3120.378308
186301.61,1000,3120.378323
131358.94,1000,3120.378336
250321.8,1000,3120.378349
244169.42,1000,3123.61336
244569.53,1000,3123.613446
91562.08,1000,3123.613466
240353.53,1000,3123.613479
231327.73,1000,3123.613492
242808.38,1000,3123.613504
247262.17,1000,3123.613515
96405.69,1000,3130.203301
241265.9,1000,3130.203696
209814.0,1000,3130.203726
246510.56,1000,3130.203741
252291.78,1000,3130.203753
241666.73,1000,3130.203764
248335.38,1000,3130.203773
230138.34,1000,3133.493921
241782.39,1000,3133.494002
240658.78,1000,3133.494019
247979.47,1000,3133.494032
239628.4,1000,3133.494043
246993.17,1000,3133.494053
242233.3,1000,3133.494062
88387.02,1000,3140.154695
243165.69,1000,3140.155118
204172.77,1000,3140.155143
104057.195,1000,3140.155174
244536.19,1000,3140.155187
249579.16,1000,3140.155197
245660.34,1000,3140.155207
186240.14,1000,3143.332825
246587.4,1000,3143.332899
221611.22,1000,3143.332917
258310.33,1000,3143.33293
243768.03,1000,3143.332941
244433.19,1000,3143.332951
247265.9,1000,3143.332961
246267.88,1000,3149.910225
209589.67,1000,3149.910557
251847.44,1000,3149.910581
249259.94,1000,3149.910597
234894.7,1000,3149.910612
199662.11,1000,3149.910627
237158.38,1000,3149.91064
244820.73,1000,3153.317023
256597.34,1000,3153.317106
75444.51,1000,3153.317125
192551.98,1000,3153.317139
188675.02,1000,3153.317151
248329.97,1000,3153.317162
120538.555,1000,3153.317174
247995.6,1000,3159.630439
239152.5,1000,3159.630819
257125.14,1000,3159.630856
245559.3,1000,3159.630875
243069.75,1000,3159.630892
238666.53,1000,3159.630905
247911.98,1000,3159.630917
200354.3,1000,3163.082753
232153.89,1000,3163.08285
254745.7,1000,3163.082869
192797.42,1000,3163.082883
250470.84,1000,3163.082896
241758.23,1000,3163.082907
244724.08,1000,3163.082919
241192.84,1000,3169.217934
218230.39,1000,3169.218211
244693.55,1000,3169.218234
215546.8,1000,3169.218249
242539.61,1000,3169.218261
245331.23,1000,3169.218273
124126.15,1000,3169.218285
180280.22,1000,3172.961255
90836.47,1000,3172.961356
127593.836,1000,3172.961378
236120.44,1000,3172.961393
80847.07,1000,3172.961408
188795.08,1000,3172.961421
248322.31,1000,3172.961433
242862.22,1000,3189.94698
248545.89,1000,3189.947291
193664.77,1000,3189.947314
249117.14,1000,3189.947329
226849.4,1000,3189.947342
232808.58,1000,3189.947354
242538.19,1000,3189.947365
245876.0,1000,3193.315888
255228.2,1000,3193.315978
249030.17,1000,3193.315998
210722.9,1000,3193.316012
255884.81,1000,3193.316024
251436.05,1000,3193.316036
215526.36,1000,3193.316047
246941.12,1000,3200.336634
249458.3,1000,3200.33753
246330.2,1000,3200.337567
177514.5,1000,3200.337584
249478.17,1000,3200.337597
87550.2,1000,3200.337609
255003.55,1000,3200.337631
249262.73,1000,3204.063068
253044.86,1000,3204.063216
256045.34,1000,3204.063238
248691.31,1000,3204.063254
245067.81,1000,3204.063268
248932.12,1000,3204.063281
260577.86,1000,3204.063294
247016.8,1000,3210.716833
243484.64,1000,3210.717156
186181.7,1000,3210.71719
258441.7,1000,3210.717207
246408.12,1000,3210.71722
237082.02,1000,3210.717232
86134.336,1000,3210.717243
263231.72,1000,3214.141696
244174.89,1000,3214.141795
240177.6,1000,3214.141816
254229.98,1000,3214.141832
225901.9,1000,3214.141846
260340.05,1000,3214.141858
255779.52,1000,3214.141871
257889.02,1000,3220.212707
258854.33,1000,3220.21306
243837.64,1000,3220.213094
240417.05,1000,3220.213111
253011.34,1000,3220.213124
143792.4,1000,3220.213135
257429.9,1000,3220.213147
247399.52,1000,3223.95773
248193.53,1000,3223.957857
247866.23,1000,3223.957879
233427.16,1000,3223.957894
262799.16,1000,3223.957907
65912.96,1000,3223.957927
240074.86,1000,3223.95794
120813.734,1000,3230.318086
205956.19,1000,3230.31842
239487.17,1000,3230.318724
248420.03,1000,3230.318747
243657.48,1000,3230.318762
244983.52,1000,3230.318775
72593.28,1000,3230.318787
247536.86,1000,3234.065439
238452.36,1000,3234.066298
102201.07,1000,3234.066329
250804.0,1000,3234.066352
259427.02,1000,3234.066373
240779.66,1000,3234.066401
240063.45,1000,3234.066419
247422.02,1000,3240.771641
235658.48,1000,3240.771985
244876.28,1000,3240.772212
163269.48,1000,3240.77223
86788.95,1000,3240.772242
251270.19,1000,3240.772254
251270.66,1000,3240.772264
228322.06,1000,3244.226629
151509.02,1000,3244.227757
251250.97,1000,3244.227783
245549.92,1000,3244.227802
253480.22,1000,3244.227817
244216.1,1000,3244.227846
195505.88,1000,3244.227874
248955.7,1000,3247.196783
243217.27,1000,3247.196853
241429.98,1000,3247.196872
239828.11,1000,3247.196886
164328.75,1000,3247.196898
248142.83,1000,3247.19691
255468.0,1000,3247.196922
239260.45,1000,3254.161105
238023.66,1000,3254.161928
255818.28,1000,3254.161953
253226.7,1000,3254.161969
238318.3,1000,3254.161983
245908.55,1000,3254.161997
256718.98,1000,3254.16201
241837.06,1000,3257.341993
240490.58,1000,3257.342101
246606.97,1000,3257.342121
120096.48,1000,3257.342135
253811.62,1000,3257.342147
260649.9,1000,3257.342159
228885.1,1000,3257.34217
246227.69,1000,3264.02846
88498.016,1000,3264.028775
262219.7,1000,3264.028814
250144.05,1000,3264.028834
252725.16,1000,3264.028849
78317.93,1000,3264.028862
136712.16,1000,3264.028875
221090.52,1000,3267.076622
248471.39,1000,3267.07669
242568.33,1000,3267.076709
256529.3,1000,3267.076723
248778.62,1000,3267.076735
231874.56,1000,3267.076749
252871.75,1000,3267.07676
257720.48,1000,3273.995375
246482.7,1000,3273.995694
255734.53,1000,3273.995732
241033.86,1000,3273.995752
107297.0,1000,3273.995767
248090.69,1000,3273.99578
156608.62,1000,3273.995801
189671.33,1000,3277.333107
94899.47,1000,3277.333184
257874.02,1000,3277.333203
233494.22,1000,3277.333217
235056.31,1000,3277.333229
256511.73,1000,3277.33324
233308.67,1000,3277.333251
257707.3,1000,3283.787854
252627.5,1000,3283.788247
242210.36,1000,3283.788287
249453.0,1000,3283.788307
253096.9,1000,3283.788322
122420.93,1000,3283.788336
256268.92,1000,3283.788349
253694.34,1000,3286.906678
249394.77,1000,3286.906861
244086.92,1000,3286.906883
245682.34,1000,3286.906898
238672.56,1000,3286.906912
260630.62,1000,3286.906931
239354.78,1000,3286.906944
251334.73,1000,3293.53198
241393.81,1000,3293.532813
258781.17,1000,3293.5329
98449.17,1000,3293.532924
246878.95,1000,3293.532941
243290.53,1000,3293.532956
256588.06,1000,3293.532969
119905.93,1000,3296.774796
245714.38,1000,3296.774868
204049.28,1000,3296.774888
242952.28,1000,3296.774903
252531.06,1000,3296.774917
98907.65,1000,3296.77493
248542.55,1000,3296.774943
263657.94,1000,3303.364634
253278.72,1000,3303.364977
87821.805,1000,3303.365017
248751.8,1000,3303.365209
260631.22,1000,3303.365228
260584.55,1000,3303.365242
242143.05,1000,3303.365255
251983.06,1000,3306.443063
221656.69,1000,3306.443141
103113.83,1000,3306.443159
241858.67,1000,3306.443173
246430.17,1000,3306.443185
239160.3,1000,3306.443196
259498.06,1000,3306.443207
246690.89,1000,3313.329969
124899.12,1000,3313.330311
260069.11,1000,3313.330352
175050.0,1000,3313.330371
256369.69,1000,3313.330387
253255.27,1000,3313.330401
238356.72,1000,3313.330414
209613.11,1000,3316.385816
247346.75,1000,3316.385915
93808.57,1000,3316.385933
253375.58,1000,3316.385947
205615.89,1000,3316.385958
246625.89,1000,3316.385968
259060.45,1000,3316.385979
240701.66,1000,3323.100841
250593.33,1000,3323.101713
97112.91,1000,3323.101755
253342.12,1000,3323.101776
247830.27,1000,3323.101792
239338.8,1000,3323.101806
259911.61,1000,3323.101818
239652.3,1000,3326.187433
252018.28,1000,3326.187507
253394.28,1000,3326.187527
249676.58,1000,3326.18754
187150.47,1000,3326.187553
254476.8,1000,3326.187565
159833.14,1000,3326.187576
250343.31,1000,3333.021449
253665.12,1000,3333.022328
244474.05,1000,3333.022355
250399.8,1000,3333.022371
163674.95,1000,3333.022385
245123.9,1000,3333.022397
195074.77,1000,3333.022409
159785.6,1000,3336.002579
239649.62,1000,3336.002662
258214.53,1000,3336.002681
260124.42,1000,3336.002695
252487.86,1000,3336.002706
239030.64,1000,3336.002717
231380.64,1000,3336.002729
89461.18,1000,3342.997773
213952.94,1000,3342.998072
201755.98,1000,3342.998098
193910.1,1000,3342.998114
234287.08,1000,3342.998128
250457.16,1000,3342.998141
73052.73,1000,3342.998153
245612.98,1000,3345.956606
259901.66,1000,3345.956677
243293.2,1000,3345.956694
162681.73,1000,3345.956706
163542.72,1000,3345.956717
244665.66,1000,3345.956727
244213.0,1000,3345.956737
235406.2,1000,3352.674605
186975.6,1000,3352.674968
232393.95,1000,3352.675002
85337.66,1000,3352.67502
254661.84,1000,3352.675033
238521.98,1000,3352.675045
174374.0,1000,3352.675057
92002.71,1000,3356.279269
259423.16,1000,3356.27934
242616.56,1000,3356.279357
71496.09,1000,3356.27937
249408.25,1000,3356.279381
248020.8,1000,3356.279392
261189.8,1000,3356.279402
229414.7,1000,3362.716375
163860.5,1000,3362.717324
184925.64,1000,3362.717375
247198.52,1000,3362.717398
242180.0,1000,3362.717415
248289.78,1000,3362.71744
168289.38,1000,3362.717455
247494.73,1000,3365.927783
204012.6,1000,3365.927859
128152.59,1000,3365.927878
151008.92,1000,3365.927892
261390.7,1000,3365.927905
267420.44,1000,3365.927917
241905.44,1000,3365.927927
263734.72,1000,3372.121316
88597.19,1000,3372.121606
232494.58,1000,3372.121646
250478.95,1000,3372.121666
239064.25,1000,3372.121682
172118.73,1000,3372.121696
260503.1,1000,3372.12171
246681.92,1000,3375.577604
245404.83,1000,3375.577695
196161.6,1000,3375.577715
219091.44,1000,3375.57773
253694.83,1000,3375.577742
256232.25,1000,3375.577754
266166.8,1000,3375.577771
250766.9,1000,3381.784452
246095.9,1000,3381.784898
249566.48,1000,3381.785012
258918.23,1000,3381.785032
152782.53,1000,3381.785046
214843.69,1000,3381.785057
104371.84,1000,3381.785069
259256.22,1000,3385.274472
250328.19,1000,3385.274626
242710.58,1000,3385.274644
242014.92,1000,3385.274656
254006.38,1000,3385.274667
233647.64,1000,3385.274678
254977.1,1000,3385.274687
78987.38,1000,3391.580485
185326.42,1000,3391.580784
264067.7,1000,3391.580806
240924.7,1000,3391.580821
268595.62,1000,3391.580833
258369.69,1000,3391.580844
92802.8,1000,3391.580855
135145.86,1000,3395.105766
144476.48,1000,3395.105869
235006.56,1000,3395.105888
252095.58,1000,3395.105902
176587.36,1000,3395.105914
261978.06,1000,3395.105925
239020.42,1000,3395.105937
240266.23,1000,3401.311803
253916.53,1000,3401.312082
263408.56,1000,3401.312112
166588.67,1000,3401.312127
249436.84,1000,3401.312139
254729.56,1000,3401.312149
129267.74,1000,3401.312159
259210.03,1000,3405.33626
254394.81,1000,3405.336341
256164.48,1000,3405.33636
87637.35,1000,3405.336373
264995.56,1000,3405.336385
84110.36,1000,3405.336396
256399.84,1000,3405.336408
257557.67,1000,3411.356995
240757.48,1000,3411.357074
253048.9,1000,3411.357092
249996.81,1000,3411.357106
242273.38,1000,3411.357119
255949.16,1000,3411.357131
241924.42,1000,3411.357141
261794.61,1000,3415.185938
255745.14,1000,3415.1869
244785.22,1000,3415.186938
101678.57,1000,3415.186958
246693.0,1000,3415.186973
241023.39,1000,3415.186987
131319.89,1000,3415.186999
239752.16,1000,3421.11459
252029.88,1000,3421.115458
175695.98,1000,3421.115495
255778.14,1000,3421.115512
237175.0,1000,3421.115526
257467.42,1000,3421.115538
248029.61,1000,3421.115549
231500.44,1000,3424.529665
247327.27,1000,3424.529744
91665.56,1000,3424.529769
254648.95,1000,3424.52979
227104.58,1000,3424.529809
197096.73,1000,3424.529825
259825.34,1000,3424.52984
246919.73,1000,3430.943211
250821.44,1000,3430.944057
243589.48,1000,3430.944087
139093.61,1000,3430.944101
246637.34,1000,3430.944113
239310.78,1000,3430.944124
243287.5,1000,3430.944134
256312.1,1000,3434.197316
249928.92,1000,3434.197396
239530.06,1000,3434.197417
243112.6,1000,3434.197433
251232.83,1000,3434.197447
249346.78,1000,3434.197461
216580.44,1000,3434.197473
216974.48,1000,3440.59244
234174.67,1000,3440.592512
252208.4,1000,3440.592529
243390.95,1000,3440.592541
250515.89,1000,3440.592552
86967.414,1000,3440.592562
256319.55,1000,3440.592572
255446.61,1000,3443.634108
234768.27,1000,3443.634975
248447.33,1000,3443.635013
256331.98,1000,3443.635032
246935.12,1000,3443.635047
258190.2,1000,3443.63506
252168.58,1000,3443.635074
238703.31,1000,3446.608006
246952.84,1000,3446.608191
245739.34,1000,3446.608213
249040.89,1000,3446.608228
253644.0,1000,3446.608242
242822.89,1000,3446.608255
249882.9,1000,3446.608267
259863.5,1000,3453.280772
244372.84,1000,3453.281615
79850.46,1000,3453.281655
115497.664,1000,3453.281674
249687.17,1000,3453.28169
226580.55,1000,3453.281703
240967.34,1000,3453.281716
253692.44,1000,3456.304023
118938.81,1000,3456.304088
251600.02,1000,3456.304106
247186.86,1000,3456.30412
245097.48,1000,3456.304132
116106.61,1000,3456.304143
246356.2,1000,3456.304157
83656.66,1000,3463.807315
258745.88,1000,3463.807727
106399.625,1000,3463.807762
257097.95,1000,3463.807779
256233.12,1000,3463.807792
211365.05,1000,3463.807804
263298.94,1000,3463.807815
244947.78,1000,3466.877901
245175.19,1000,3466.87798
254941.72,1000,3466.878001
253972.9,1000,3466.878016
74628.4,1000,3466.87803
245270.45,1000,3466.878043
233109.6,1000,3466.878055
91993.25,1000,3473.733875
172947.16,1000,3473.734744
259112.61,1000,3473.73477
252213.48,1000,3473.734787
231358.8,1000,3473.734802
242920.61,1000,3473.734816
246967.86,1000,3473.734828
195885.89,1000,3476.599706
257160.44,1000,3476.599847
263371.03,1000,3476.599867
269939.72,1000,3476.599881
232737.55,1000,3476.599893
255935.33,1000,3476.599905
263074.5,1000,3476.599916
263305.97,1000,3483.639051
246360.55,1000,3483.639235
78811.55,1000,3483.639273
188343.95,1000,3483.639292
257375.06,1000,3483.639308
252870.4,1000,3483.639329
245745.55,1000,3483.639342
245295.72,1000,3486.542718
268333.44,1000,3486.542795
251430.7,1000,3486.542814
225300.8,1000,3486.542827
251322.58,1000,3486.54284
251951.77,1000,3486.542851
254298.98,1000,3486.542862
262091.58,1000,3493.677191
264238.94,1000,3493.677559
257636.47,1000,3493.677592
177394.89,1000,3493.677609
244492.58,1000,3493.677622
248823.03,1000,3493.677634
239440.73,1000,3493.677645
186676.55,1000,3496.637597
246936.16,1000,3496.637671
173990.3,1000,3496.637689
140983.88,1000,3496.637703
229554.2,1000,3496.637715
258677.0,1000,3496.637726
239787.02,1000,3496.637737
252538.39,1000,3503.672746
186081.2,1000,3503.673643
244362.75,1000,3503.67368
256719.9,1000,3503.6737
255788.44,1000,3503.673715
245484.81,1000,3503.673729
247794.03,1000,3503.673742
252123.1,1000,3506.70269
207550.53,1000,3506.702766
250782.52,1000,3506.702786
251185.2,1000,3506.7028
253950.53,1000,3506.702813
258322.23,1000,3506.702825
249938.45,1000,3506.702836
265660.22,1000,3513.827224
253848.73,1000,3513.828215
255295.02,1000,3513.828249
112391.14,1000,3513.828266
255762.14,1000,3513.828279
254216.34,1000,3513.828291
252478.38,1000,3513.828302
256929.98,1000,3516.905704
262198.0,1000,3516.905785
252783.83,1000,3516.905807
171321.16,1000,3516.905822
252047.8,1000,3516.905836
246590.84,1000,3516.905849
124505.07,1000,3516.905862
261539.55,1000,3523.958725
249209.94,1000,3523.95884
101149.555,1000,3523.958863
256115.61,1000,3523.958879
254971.03,1000,3523.958893
240408.75,1000,3523.958906
261434.95,1000,3523.958918
251296.33,1000,3527.134828
182321.53,1000,3527.134914
256314.14,1000,3527.134935
180259.38,1000,3527.134951
268079.28,1000,3527.134964
244805.66,1000,3527.134977
85046.57,1000,3527.134989
248673.14,1000,3533.714887
249582.83,1000,3533.715178
247299.4,1000,3533.715211
240965.38,1000,3533.715232
251312.86,1000,3533.71525
255623.22,1000,3533.715268
256879.84,1000,3533.715284
188819.22,1000,3537.151531
256318.2,1000,3537.151611
225645.53,1000,3537.151632
251923.47,1000,3537.151648
257080.73,1000,3537.151662
88049.336,1000,3537.151675
86756.9,1000,3537.151688
248727.4,1000,3543.334393
244495.55,1000,3543.334688
256552.22,1000,3543.334726
158675.47,1000,3543.334746
179616.66,1000,3543.334763
260852.02,1000,3543.334778
250783.78,1000,3543.334793
87278.375,1000,3546.740118
261650.69,1000,3546.740296
252636.55,1000,3546.740317
208986.81,1000,3546.740331
101961.805,1000,3546.740344
188846.66,1000,3546.740356
241968.56,1000,3546.740368
211785.25,1000,3553.268187
77809.89,1000,3553.269056
84646.95,1000,3553.269085
240887.78,1000,3553.269103
233100.83,1000,3553.269119
67807.766,1000,3553.269134
146922.7,1000,3553.269148
245843.1,1000,3556.725208
255214.33,1000,3556.725285
256041.72,1000,3556.725304
86509.164,1000,3556.725317
258485.86,1000,3556.725329
255077.33,1000,3556.72534
190673.14,1000,3556.725351
260456.62,1000,3562.874319
149832.19,1000,3562.874552
247709.45,1000,3562.874578
262308.53,1000,3562.874594
256458.95,1000,3562.874608
184784.25,1000,3562.874621
235778.86,1000,3562.874635
247941.89,1000,3566.302586
231772.6,1000,3566.302682
251033.39,1000,3566.302701
250304.8,1000,3566.302715
251433.0,1000,3566.302727
190922.06,1000,3566.302738
254715.53,1000,3566.30275
98584.1,1000,3572.57579
269975.75,1000,3572.576099
165613.36,1000,3572.576128
255456.06,1000,3572.576147
83356.27,1000,3572.576162
265971.0,1000,3572.576178
258990.12,1000,3572.576192
157888.17,1000,3576.186428
248041.67,1000,3576.186516
92328.27,1000,3576.186538
257571.95,1000,3576.186553
256134.39,1000,3576.186567
255444.22,1000,3576.18658
114444.27,1000,3576.186592
197891.92,1000,3582.474508
258321.89,1000,3582.475334
71737.46,1000,3582.475372
252141.08,1000,3582.475391
125895.914,1000,3582.475406
267043.06,1000,3582.47542
251179.22,1000,3582.475433
192786.72,1000,3586.100089
170862.66,1000,3586.100272
260200.52,1000,3586.100294
118849.2,1000,3586.10031
251531.69,1000,3586.100325
266970.94,1000,3586.100338
251583.23,1000,3586.100351
251457.25,1000,3592.534437
262284.72,1000,3592.535305
245504.95,1000,3592.535345
258988.12,1000,3592.535365
247261.36,1000,3592.53538
268561.56,1000,3592.535394
123990.97,1000,3592.535407
247482.8,1000,3596.402427
246822.67,1000,3596.402608
157571.75,1000,3596.402631
254609.95,1000,3596.402647
79797.445,1000,3596.402661
251401.14,1000,3596.402675
250819.2,1000,3596.402687
247369.42,1000,3602.772866
247660.67,1000,3602.773198
265578.72,1000,3602.773222
255564.05,1000,3602.773237
257059.97,1000,3602.773249
246441.75,1000,3602.77326
209349.17,1000,3602.773273
94564.94,1000,3606.45375
223014.64,1000,3606.454146
259805.98,1000,3606.454188
258083.47,1000,3606.454211
261822.19,1000,3606.454229
243128.0,1000,3606.454246
250032.67,1000,3606.454262
178729.19,1000,3612.74154
250481.97,1000,3612.741838
236858.7,1000,3612.741871
247348.84,1000,3612.741889
241797.89,1000,3612.741902
246264.67,1000,3612.741915
256853.12,1000,3612.741926
218367.55,1000,3616.673915
223616.02,1000,3616.674288
249111.1,1000,3616.674325
207540.2,1000,3616.674344
140467.14,1000,3616.674358
122958.91,1000,3616.674371
255865.02,1000,3616.674384
249103.23,1000,3623.236688
259653.97,1000,3623.236997
254775.23,1000,3623.237031
212382.47,1000,3623.237048
247212.17,1000,3623.237061
112968.766,1000,3623.237074
250084.02,1000,3623.237085
266373.2,1000,3627.00003
253342.33,1000,3627.000225
261819.31,1000,3627.000248
246754.3,1000,3627.000264
262085.95,1000,3627.000278
82433.65,1000,3627.000291
247772.61,1000,3627.000303
265639.44,1000,3633.557505
176803.8,1000,3633.557795
250462.33,1000,3633.557828
259031.14,1000,3633.557845
261702.47,1000,3633.557859
225937.78,1000,3633.55787
266150.8,1000,3633.557881
267622.34,1000,3637.317316
259346.58,1000,3637.317507
86983.77,1000,3637.317529
262612.44,1000,3637.317546
249029.22,1000,3637.31756
261146.25,1000,3637.317573
247128.94,1000,3637.317586
264694.03,1000,3643.730516
164260.8,1000,3643.730799
263734.4,1000,3643.730829
247930.06,1000,3643.730845
258556.47,1000,3643.730857
238337.77,1000,3643.730868
248474.56,1000,3643.730878
265637.94,1000,3647.791041
256773.62,1000,3647.791238
254054.92,1000,3647.791261
74738.09,1000,3647.791277
240487.2,1000,3647.79129
251199.92,1000,3647.791304
262041.88,1000,3647.791317
258547.38,1000,3654.101136
268042.75,1000,3654.101436
260612.6,1000,3654.101456
242741.5,1000,3654.101469
258758.83,1000,3654.10148
252114.48,1000,3654.101491
258104.2,1000,3654.101501
130519.73,1000,3657.803504
268149.12,1000,3657.803996
267745.75,1000,3657.804025
266130.47,1000,3657.804045
229802.53,1000,3657.804061
273694.8,1000,3657.804076
267359.4,1000,3657.804091
263861.7,1000,3660.787728
262126.27,1000,3660.787805
255729.47,1000,3660.787827
256971.88,1000,3660.787842
171567.58,1000,3660.787855
256991.14,1000,3660.787874
269240.53,1000,3660.78789
176603.02,1000,3667.746821
263187.22,1000,3667.747263
179278.08,1000,3667.747306
223415.89,1000,3667.747328
264657.72,1000,3667.747346
215466.61,1000,3667.747362
262492.47,1000,3667.747376
254169.12,1000,3670.756682
256489.84,1000,3670.756766
257341.8,1000,3670.756787
262062.7,1000,3670.756803
261427.66,1000,3670.756816
259742.42,1000,3670.756829
217049.08,1000,3670.756841
94517.61,1000,3677.579364
265679.22,1000,3677.580359
257914.33,1000,3677.580387
257724.22,1000,3677.580404
263048.06,1000,3677.58042
268074.94,1000,3677.580435
227845.6,1000,3677.580451
250943.11,1000,3680.732414
250270.56,1000,3680.732487
266061.16,1000,3680.732506
194137.9,1000,3680.732519
117742.71,1000,3680.732532
255838.53,1000,3680.732544
247591.64,1000,3680.732556
217357.25,1000,3687.599613
127404.48,1000,3687.600031
86177.17,1000,3687.600061
270511.66,1000,3687.60008
222840.84,1000,3687.600096
262345.8,1000,3687.600111
84483.61,1000,3687.600125
258641.17,1000,3690.866498
240849.58,1000,3690.866584
253026.97,1000,3690.866606
119215.65,1000,3690.866621
78012.87,1000,3690.866635
259696.02,1000,3690.866648
118693.25,1000,3690.86666
94775.84,1000,3697.71669
259244.36,1000,3697.718105
264878.56,1000,3697.718136
75922.11,1000,3697.718156
251505.52,1000,3697.718172
264783.2,1000,3697.718192
249993.34,1000,3697.71821
248857.17,1000,3700.846624
268859.88,1000,3700.846696
252729.77,1000,3700.846714
264802.6,1000,3700.846728
250164.75,1000,3700.846741
245134.36,1000,3700.846752
245809.0,1000,3700.846763
248699.8,1000,3707.692834
265984.44,1000,3707.693149
263485.12,1000,3707.693174
248486.38,1000,3707.69319
85064.125,1000,3707.693204
238166.17,1000,3707.693218
264957.03,1000,3707.69323
253704.33,1000,3711.088995
154355.88,1000,3711.089178
256216.42,1000,3711.089201
90873.34,1000,3711.089217
252244.98,1000,3711.089231
84622.445,1000,3711.089244
255268.64,1000,3711.089256
238103.92,1000,3717.83078
216847.6,1000,3717.83164
149338.11,1000,3717.831682
258275.08,1000,3717.831705
107847.234,1000,3717.831722
121800.266,1000,3717.831738
251314.84,1000,3717.831752
258557.75,1000,3721.160752
77944.47,1000,3721.16085
256995.27,1000,3721.160873
265935.2,1000,3721.16089
233345.02,1000,3721.160905
254025.38,1000,3721.160918
259198.16,1000,3721.16093
201656.02,1000,3727.755379
228855.05,1000,3727.756178
254051.98,1000,3727.756221
264410.88,1000,3727.756244
250742.4,1000,3727.756261
263679.53,1000,3727.756277
249058.97,1000,3727.756292
101896.945,1000,3731.153693
96725.94,1000,3731.153783
240647.6,1000,3731.153804
244801.2,1000,3731.153819
192293.9,1000,3731.153833
157726.98,1000,3731.153846
253248.97,1000,3731.153858
244207.3,1000,3737.660588
267496.72,1000,3737.660867
257031.39,1000,3737.660906
238082.08,1000,3737.660925
250546.83,1000,3737.660941
177086.28,1000,3737.660954
249137.53,1000,3737.660968
241285.1,1000,3741.150333
255334.56,1000,3741.150508
188541.11,1000,3741.150527
270421.4,1000,3741.150541
159403.61,1000,3741.150554
116053.62,1000,3741.150566
101759.4,1000,3741.150577
255687.42,1000,3747.548796
84541.11,1000,3747.54912
252922.78,1000,3747.549152
250598.58,1000,3747.549171
263293.25,1000,3747.549186
143729.38,1000,3747.549202
257327.47,1000,3747.549217
267816.3,1000,3750.993692
262684.16,1000,3750.993806
240175.72,1000,3750.993826
250656.7,1000,3750.993839
229050.81,1000,3750.993852
259837.42,1000,3750.993864
260371.6,1000,3750.993875
262582.4,1000,3757.332584
250827.78,1000,3757.333416
260026.69,1000,3757.333443
252327.95,1000,3757.333459
157709.62,1000,3757.333473
248876.48,1000,3757.333486
262301.47,1000,3757.333499
147283.52,1000,3760.838024
258286.9,1000,3760.838129
256027.03,1000,3760.838148
255831.25,1000,3760.838162
254898.19,1000,3760.838174
269867.8,1000,3760.838186
260978.69,1000,3760.838197
166123.03,1000,3766.995608
255312.34,1000,3766.995896
258368.05,1000,3766.995921
138177.6,1000,3766.995937
257958.11,1000,3766.995951
256205.78,1000,3766.995964
263227.4,1000,3766.995977
263808.12,1000,3770.36673
265957.0,1000,3770.366846
257376.47,1000,3770.366869
257234.75,1000,3770.366885
269267.0,1000,3770.366899
255860.86,1000,3770.366912
260627.62,1000,3770.366924
257749.0,1000,3776.651744
257149.47,1000,3776.652016
247454.58,1000,3776.652053
118658.445,1000,3776.652072
256055.98,1000,3776.652087
137700.64,1000,3776.6521
257947.67,1000,3776.652113
245103.52,1000,3780.273127
255552.47,1000,3780.273224
251690.28,1000,3780.273245
265066.4,1000,3780.273261
252923.36,1000,3780.273275
249012.56,1000,3780.273295
243328.5,1000,3780.273308
264892.2,1000,3786.508286
259927.23,1000,3786.508566
245246.42,1000,3786.508607
248526.14,1000,3786.508627
255018.39,1000,3786.508642
